sku,chunk_text,semantic_score,category,price_tier
MEA022-CU6724_8255917228202_47471896625322,weight capacity: 350 lbs.,-8,chair,premium
MEA022-CU6723_8255917228202_47471896592554,seat dimension: 20.,0,chair,premium
MEA022-CU6723_8255917228202_47471896592554,seat firmness: medium.,0,chair,premium
MEA022-CU6723_8255917228202_47471896592554,weight capacity: 350 lbs.,-8,chair,premium
MEA022-CU6722_8255917228202_47471896559786,seat dimension: 20.,0,chair,premium
MEA022-CU6722_8255917228202_47471896559786,seat firmness: medium.,0,chair,premium
MEA022-CU6722_8255917228202_47471896559786,weight capacity: 350 lbs.,-8,chair,premium
DT7203-1800-WALNUT-DC_8235052171434_47465478586538,heavy-duty build: solid wood base with patented adjustable foot.,0,table,luxury
DT7203-1800-WALNUT-DC_8235052171434_47465478586538,no artificial patterns—each table tells its own organic story.,-1,table,luxury
DT7203-1800-WALNUT-DC_8235052171434_47465478586538,"neutral wood grain harmonizes with scandi, industrial, or farmhouse chairs—always the sophisticated anchor.",-5,table,luxury
DT7202-1500-WALNUT-DC_8235051647146_47465368420522,350-lb table base + 250-lb rated chairs (per seat).,4,table,luxury
DT7202-1500-WALNUT-DC_8235051647146_47465368420522,dress it up with linen seats or down with metal stools.,1,table,luxury
DT7202-1500-WALNUT-DC_8235051647146_47465368420522,no artificial patterns—each table tells its own organic story.,-1,table,luxury
DT7201-1500-OAK-DC_8231517356202_47465346039978,heavy-duty build: 350-lb table base + 250-lb rated chairs (per seat).,4,table,luxury
DT7201-1500-OAK-DC_8231517356202_47465346039978,"finally: elegance without elbow bumps! """,0,table,luxury
DT7201-1500-OAK-DC_8231517356202_47465346039978,glide mechanism works in seconds!,-8,table,luxury
DT7201-1500-WALNUT-DC_8231517356202_47465345974442,heavy-duty build: 350-lb table base + 250-lb rated chairs (per seat).,4,table,luxury
DT7201-1500-WALNUT-DC_8231517356202_47465345974442,"finally: elegance without elbow bumps! """,0,table,luxury
DT7201-1500-WALNUT-DC_8231517356202_47465345974442,glide mechanism works in seconds!,-8,table,luxury
DT7201-1190-WALNUT-DC_8231517356202_47465345941674,heavy-duty build: 350-lb table base + 250-lb rated chairs (per seat).,4,table,luxury
DT7201-1190-WALNUT-DC_8231517356202_47465345941674,"finally: elegance without elbow bumps! """,0,table,luxury
DT7201-1190-WALNUT-DC_8231517356202_47465345941674,glide mechanism works in seconds!,-8,table,luxury
DC7502-PU6030_8249096077482_47446336077994,"style and function unite in one smart, mobile seat.",5,chair,premium
DC7502-PU6030_8249096077482_47446336077994,seat dimension: 18.,0,chair,premium
DC7502-PU6030_8249096077482_47446336077994,weight capacity: 300 lbs.,-8,chair,premium
DC7502-G0402190_8249096077482_47446336045226,"style and function unite in one smart, mobile seat.",5,chair,premium
DC7502-G0402190_8249096077482_47446336045226,seat dimension: 18.,0,chair,premium
DC7502-G0402190_8249096077482_47446336045226,weight capacity: 300 lbs.,-8,chair,premium
ME7A6067-XL-NP20097_7976510226602_47391929663658,seat dimension: 21.,0,chair,luxury
ME7A6067-XL-NP20097_7976510226602_47391929663658,seat dimension: 21.,0,chair,luxury
ME7A6067-XL-NP20097_7976510226602_47391929663658,weight capacity: 350 lbs.,-8,chair,luxury
S7011-G0201691-O_8206277148842_47287765237930,seat firmness: medium.,0,sofa,luxury
S7011-G0201691-O_8206277148842_47287765237930,free swatches available.,0,sofa,luxury
S7011-G0201691-O_8206277148842_47287765237930,simply attach the legs to the seat.,-7,sofa,luxury
S7011-G0201691-3S-O_8206277148842_47287697309866,seat firmness: medium.,0,sofa,luxury
S7011-G0201691-3S-O_8206277148842_47287697309866,free swatches available.,0,sofa,luxury
S7011-G0201691-3S-O_8206277148842_47287697309866,simply attach the legs to the seat.,-7,sofa,luxury
DC7108-FG33717-02_8236145082538_47408001613994,seat dimension: 17.,0,chair,high
DC7108-FG33717-02_8236145082538_47408001613994,weight capacity: 250 lbs.,-8,chair,high
DC7108-FG33717-02_8236145082538_47408001613994,simple assemble require.,-8,chair,high
S7011-G0201621-3S-O_8206277148842_47287697342634,seat firmness: medium.,0,sofa,luxury
S7011-G0201621-3S-O_8206277148842_47287697342634,free swatches available.,0,sofa,luxury
S7011-G0201621-3S-O_8206277148842_47287697342634,simply attach the legs to the seat.,-7,sofa,luxury
S7003-G0202320W-AL_7681985216682_47282505449642,ottoman overall size: 44.,3,sofa,luxury
S7003-G0202320W-AL_7681985216682_47282505449642,seat firmness: soft.,-4,sofa,luxury
S7003-G0202320W-AL_7681985216682_47282505449642,all cushions are loose and reversible with zip-off and machine washable covers.,-8,sofa,luxury
S7003-G0202320W-O_7681985216682_47282505351338,ottoman overall size: 44.,3,sofa,premium
S7003-G0202320W-O_7681985216682_47282505351338,seat firmness: soft.,-4,sofa,premium
S7003-G0202320W-O_7681985216682_47282505351338,all cushions are loose and reversible with zip-off and machine washable covers.,-8,sofa,premium
S7003-G0202320W-CT_8143042674858_47282498928810,ottoman overall size: 44.,3,sofa,high
S7003-G0202320W-CT_8143042674858_47282498928810,seat firmness: soft.,-4,sofa,high
S7003-G0202320W-CT_8143042674858_47282498928810,all cushions are loose and reversible with zip-off and machine washable covers.,-8,sofa,high
S7003-G0202320W-C_8143048966314_47282494046378,ottoman overall size: 44.,3,sofa,luxury
S7003-G0202320W-C_8143048966314_47282494046378,seat firmness: soft.,-4,sofa,luxury
S7003-G0202320W-C_8143048966314_47282494046378,all cushions are loose and reversible with zip-off and machine washable covers.,-8,sofa,luxury
SKJ801-G0405970-SEC-RCL_8248444125354_47442599608490,free swatches available.,0,sofa,luxury
SKJ801-G0405970-SEC-RCL_8248444125354_47442599608490,"the frame support system includes no-sag springs, sustained by flexible elastic webbing.",-9,sofa,luxury
SKJ801-G0405970-SEC-RCL_8248444125354_47442599608490,all wood is kiln-dried for added durability.,-16,sofa,luxury
SKJ801-G0405970-SEC-LCL_8248444125354_47442599575722,free swatches available.,0,sofa,luxury
SKJ801-G0405970-SEC-LCL_8248444125354_47442599575722,"the frame support system includes no-sag springs, sustained by flexible elastic webbing.",-9,sofa,luxury
SKJ801-G0405970-SEC-LCL_8248444125354_47442599575722,all wood is kiln-dried for added durability.,-16,sofa,luxury
SKJ801-G0402911-SEC-RCL_8248444125354_47442599542954,free swatches available.,0,sofa,luxury
SKJ801-G0402911-SEC-RCL_8248444125354_47442599542954,"the frame support system includes no-sag springs, sustained by flexible elastic webbing.",-9,sofa,luxury
SKJ801-G0402911-SEC-RCL_8248444125354_47442599542954,all wood is kiln-dried for added durability.,-16,sofa,luxury
SKJ801-G0402911-SEC-LCL_8248444125354_47442599510186,free swatches available.,0,sofa,luxury
SKJ801-G0402911-SEC-LCL_8248444125354_47442599510186,"the frame support system includes no-sag springs, sustained by flexible elastic webbing.",-9,sofa,luxury
SKJ801-G0402911-SEC-LCL_8248444125354_47442599510186,all wood is kiln-dried for added durability.,-16,sofa,luxury
DT7204-2000-OAK_8233166864554_47401974956202,350-lb table base + 250-lb rated chairs (per seat).,4,table,luxury
DT7204-2000-OAK_8233166864554_47401974956202,no artificial patterns—each table tells its own organic story.,-1,table,luxury
DT7204-2000-OAK_8233166864554_47401974956202,"child-safe rounded corners prevent bumps. """,-8,table,luxury
DT7204-2000-WALNUT_8233166864554_47401974890666,350-lb table base + 250-lb rated chairs (per seat).,4,table,luxury
DT7204-2000-WALNUT_8233166864554_47401974890666,no artificial patterns—each table tells its own organic story.,-1,table,luxury
DT7204-2000-WALNUT_8233166864554_47401974890666,"child-safe rounded corners prevent bumps. """,-8,table,luxury
SKJ801-G0405970-AL_8248444158122_47442599674026,one package – 1 armless chair,9,sofa,luxury
SKJ801-G0405970-AL_8248444158122_47442599674026,free swatches available.,0,sofa,luxury
SKJ801-G0405970-AL_8248444158122_47442599674026,"supported with no-sag springs and flexible elastic webbing, the chair ensures strength and stability.",-12,sofa,luxury
SKJ801-G0402911-AL_8248444158122_47442599641258,one package – 1 armless chair,9,sofa,luxury
SKJ801-G0402911-AL_8248444158122_47442599641258,free swatches available.,0,sofa,luxury
SKJ801-G0402911-AL_8248444158122_47442599641258,"supported with no-sag springs and flexible elastic webbing, the chair ensures strength and stability.",-12,sofa,luxury
SKJ801-G0405970-2PC-SOFA_8248444059818_47442599411882,free swatches available.,0,sofa,luxury
SKJ801-G0405970-2PC-SOFA_8248444059818_47442599411882,ideal for use in both home and office settings.,-4,sofa,luxury
SKJ801-G0405970-2PC-SOFA_8248444059818_47442599411882,"the frame support system includes no-sag springs, sustained by flexible elastic webbing.",-9,sofa,luxury
SKJ801-G0402911-2PC-SOFA_8248444059818_47442599379114,free swatches available.,0,sofa,luxury
SKJ801-G0402911-2PC-SOFA_8248444059818_47442599379114,ideal for use in both home and office settings.,-4,sofa,luxury
SKJ801-G0402911-2PC-SOFA_8248444059818_47442599379114,"the frame support system includes no-sag springs, sustained by flexible elastic webbing.",-9,sofa,luxury
SKJ801-G0405970-3PC-SOFA_8248444092586_47442599477418,free swatches available.,0,sofa,luxury
SKJ801-G0405970-3PC-SOFA_8248444092586_47442599477418,"the frame support system includes no-sag springs, sustained by flexible elastic webbing.",-9,sofa,luxury
SKJ801-G0405970-3PC-SOFA_8248444092586_47442599477418,"three packages – 1 left arm chair + 1 armless chair + 1 right arm chairnote: ""left-arm"" and ""right-arm"" describe the position of the arm when you face the piece.",-14,sofa,luxury
SKJ801-G0402911-3PC-SOFA_8248444092586_47442599444650,free swatches available.,0,sofa,luxury
SKJ801-G0402911-3PC-SOFA_8248444092586_47442599444650,"the frame support system includes no-sag springs, sustained by flexible elastic webbing.",-9,sofa,luxury
SKJ801-G0402911-3PC-SOFA_8248444092586_47442599444650,"three packages – 1 left arm chair + 1 armless chair + 1 right arm chairnote: ""left-arm"" and ""right-arm"" describe the position of the arm when you face the piece.",-14,sofa,luxury
MEA5039-5138_8247660708010_47440007823530,seat dimension: 21.,0,chair,luxury
MEA5039-5138_8247660708010_47440007823530,seat firmness: medium.,0,chair,luxury
MEA5039-5138_8247660708010_47440007823530,hand selected matching faux leather on the sides and back.,-8,chair,luxury
MEA5039-504_8247660708010_47440007790762,seat dimension: 21.,0,chair,luxury
MEA5039-504_8247660708010_47440007790762,seat firmness: medium.,0,chair,luxury
MEA5039-504_8247660708010_47440007790762,hand selected matching faux leather on the sides and back.,-8,chair,luxury
MEA5038-BK1306_8247660642474_47440007495850,seat dimension: 21.,0,chair,luxury
MEA5038-BK1306_8247660642474_47440007495850,seat firmness: medium.,0,chair,luxury
MEA5038-BK1306_8247660642474_47440007495850,hand-selected matching faux leather adorns the sides and back.,-8,chair,luxury
MEA5038-BK1316_8247660642474_47440007463082,seat dimension: 21.,0,chair,luxury
MEA5038-BK1316_8247660642474_47440007463082,seat firmness: medium.,0,chair,luxury
MEA5038-BK1316_8247660642474_47440007463082,hand-selected matching faux leather adorns the sides and back.,-8,chair,luxury
MEA5038-5138_8247660642474_47440007430314,seat dimension: 21.,0,chair,luxury
MEA5038-5138_8247660642474_47440007430314,seat firmness: medium.,0,chair,luxury
MEA5038-5138_8247660642474_47440007430314,hand-selected matching faux leather adorns the sides and back.,-8,chair,luxury
MEA5038-504_8247660642474_47440007397546,seat dimension: 21.,0,chair,luxury
MEA5038-504_8247660642474_47440007397546,seat firmness: medium.,0,chair,luxury
MEA5038-504_8247660642474_47440007397546,hand-selected matching faux leather adorns the sides and back.,-8,chair,luxury
S7003-G0303970W-AL_7681985216682_47282505416874,ottoman overall size: 44.,3,sofa,luxury
S7003-G0303970W-AL_7681985216682_47282505416874,seat firmness: soft.,-4,sofa,luxury
S7003-G0303970W-AL_7681985216682_47282505416874,all cushions are loose and reversible with zip-off and machine washable covers.,-8,sofa,luxury
S7003-G0303970W-O_7681985216682_47282505318570,ottoman overall size: 44.,3,sofa,premium
S7003-G0303970W-O_7681985216682_47282505318570,seat firmness: soft.,-4,sofa,premium
S7003-G0303970W-O_7681985216682_47282505318570,all cushions are loose and reversible with zip-off and machine washable covers.,-8,sofa,premium
S7003-G0303970W-CT_8143042674858_47282498896042,ottoman overall size: 44.,3,sofa,high
S7003-G0303970W-CT_8143042674858_47282498896042,seat firmness: soft.,-4,sofa,high
S7003-G0303970W-CT_8143042674858_47282498896042,all cushions are loose and reversible with zip-off and machine washable covers.,-8,sofa,high
S7003-G0303970W-C_8143048966314_47282494013610,ottoman overall size: 44.,3,sofa,luxury
S7003-G0303970W-C_8143048966314_47282494013610,seat firmness: soft.,-4,sofa,luxury
S7003-G0303970W-C_8143048966314_47282494013610,all cushions are loose and reversible with zip-off and machine washable covers.,-8,sofa,luxury
MEA130C-CU013-HR_7970439168170_47427644784810,seat dimension: 21.,0,chair,premium
MEA130C-CU013-HR_7970439168170_47427644784810,3'd x 22.,0,chair,premium
MEA130C-CU013-HR_7970439168170_47427644784810,durability: this chair is not your average nursery chair.,-1,chair,premium
MEA130C-G0402190-HR_7970439168170_47427531899050,seat dimension: 21.,0,chair,premium
MEA130C-G0402190-HR_7970439168170_47427531899050,3'd x 22.,0,chair,premium
MEA130C-G0402190-HR_7970439168170_47427531899050,durability: this chair is not your average nursery chair.,-1,chair,premium
MEA130C-CU6722-HR_7970439168170_47427531866282,seat dimension: 21.,0,chair,luxury
MEA130C-CU6722-HR_7970439168170_47427531866282,3'd x 22.,0,chair,luxury
MEA130C-CU6722-HR_7970439168170_47427531866282,durability: this chair is not your average nursery chair.,-1,chair,luxury
SKJ012-G0500770-C_8242502762666_47423200886954,seat firmness: medium.,0,sofa,luxury
SKJ012-G0500770-C_8242502762666_47423200886954,weight capacity for each seat: 350 lbs.,-3,sofa,luxury
SKJ012-G0500770-C_8242502762666_47423200886954,"available in linear and modular versions, the sofa revolutionizes any living space with its futuristic aesthetic.",-4,sofa,luxury
SKJ012-A0405510-C_8242502762666_47423200723114,seat firmness: medium.,0,sofa,luxury
SKJ012-A0405510-C_8242502762666_47423200723114,weight capacity for each seat: 350 lbs.,-3,sofa,luxury
SKJ012-A0405510-C_8242502762666_47423200723114,"available in linear and modular versions, the sofa revolutionizes any living space with its futuristic aesthetic.",-4,sofa,luxury
SKJ012-G0500770-AL_8242501517482_47423200493738,seat firmness: medium.,0,sofa,premium
SKJ012-G0500770-AL_8242501517482_47423200493738,weight capacity for each seat: 350 lbs.,-3,sofa,premium
SKJ012-G0500770-AL_8242501517482_47423200493738,"available in linear and modular versions, the sofa revolutionizes any living space with its futuristic aesthetic.",-4,sofa,premium
SKJ012-A0405510-AL_8242501517482_47423199215786,seat firmness: medium.,0,sofa,premium
SKJ012-A0405510-AL_8242501517482_47423199215786,weight capacity for each seat: 350 lbs.,-3,sofa,premium
SKJ012-A0405510-AL_8242501517482_47423199215786,"available in linear and modular versions, the sofa revolutionizes any living space with its futuristic aesthetic.",-4,sofa,premium
SKJ012-G0500770-5PC-MODULAR_8241994203306_47422737940650,seat firmness: medium.,0,sofa,luxury
SKJ012-G0500770-5PC-MODULAR_8241994203306_47422737940650,free swatches available.,0,sofa,luxury
SKJ012-G0500770-5PC-MODULAR_8241994203306_47422737940650,five packages.,0,sofa,luxury
SKJ012-G0500770-2PC-SOFA_8242047647914_47422736761002,seat firmness: medium.,0,sofa,luxury
SKJ012-G0500770-2PC-SOFA_8242047647914_47422736761002,free swatches available.,0,sofa,luxury
SKJ012-G0500770-2PC-SOFA_8242047647914_47422736761002,two packages.,0,sofa,luxury
SKJ012-G0500770-3PC-SOFA_8241997643946_47422736695466,seat firmness: medium.,0,sofa,luxury
SKJ012-G0500770-3PC-SOFA_8241997643946_47422736695466,free swatches available.,0,sofa,luxury
SKJ012-G0500770-3PC-SOFA_8241997643946_47422736695466,three packages.,0,sofa,luxury
SKJ012-G0500770-4PC-MODULAR_8241996791978_47422736498858,seat firmness: medium.,0,sofa,luxury
SKJ012-G0500770-4PC-MODULAR_8241996791978_47422736498858,free swatches available.,0,sofa,luxury
SKJ012-G0500770-4PC-MODULAR_8241996791978_47422736498858,four packages.,0,sofa,luxury
SKJ012-A0405510-2PC-SOFA_8242047647914_47422604640426,seat firmness: medium.,0,sofa,luxury
SKJ012-A0405510-2PC-SOFA_8242047647914_47422604640426,free swatches available.,0,sofa,luxury
SKJ012-A0405510-2PC-SOFA_8242047647914_47422604640426,two packages.,0,sofa,luxury
SKJ012-A0405510-3PC-SOFA_8241997643946_47422502797482,seat firmness: medium.,0,sofa,luxury
SKJ012-A0405510-3PC-SOFA_8241997643946_47422502797482,free swatches available.,0,sofa,luxury
SKJ012-A0405510-3PC-SOFA_8241997643946_47422502797482,three packages.,0,sofa,luxury
SKJ012-A0405510-4PC-MODULAR_8241996791978_47422501519530,seat firmness: medium.,0,sofa,luxury
SKJ012-A0405510-4PC-MODULAR_8241996791978_47422501519530,free swatches available.,0,sofa,luxury
SKJ012-A0405510-4PC-MODULAR_8241996791978_47422501519530,four packages.,0,sofa,luxury
SKJ012-A0405510-5PC-MODULAR_8241994203306_47422497718442,seat firmness: medium.,0,sofa,luxury
SKJ012-A0405510-5PC-MODULAR_8241994203306_47422497718442,free swatches available.,0,sofa,luxury
SKJ012-A0405510-5PC-MODULAR_8241994203306_47422497718442,five packages.,0,sofa,luxury
DT7203-1800-OAK_8235052171434_47405399310506,heavy-duty build: solid wood base with patented adjustable foot.,0,table,premium
DT7203-1800-OAK_8235052171434_47405399310506,no artificial patterns—each table tells its own organic story.,-1,table,premium
